Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
57,No,Travel_Rarely,643,Research & Development,9,4,Life Sciences,1,867,3,Female,55,3,2,Research Scientist,2,Divorced,15274,5023,7,Y,No,23,3,2,80,0,33,2,2,0,0,0,0
54,No,Travel_Rarely,1403,Research & Development,22,3,Marketing,1,868,3,Male,86,3,4,Manager,2,Single,9160,15979,0,Y,No,12,3,4,80,0,35,1,3,28,15,8,14
53,No,Travel_Rarely,1328,Research & Development,2,1,Medical,1,869,1,Male,30,3,4,Research Director,1,Married,11996,26987,2,Y,No,24,3,3,80,1,5,1,3,11,6,1,7
41,No,Travel_Rarely,1191,Research & Development,14,2,Medical,1,870,1,Male,57,3,2,Laboratory Technician,4,Single,13569,3624,1,Y,No,14,3,4,80,1,3,3,3,3,3,3,3
48,No,Travel_Rarely,209,Research & Development,17,2,Medical,1,871,3,Male,91,3,2,Healthcare Representative,4,Divorced,3682,26391,6,Y,No,13,3,2,80,0,29,2,4,9,9,9,8
23,No,Travel_Rarely,369,Research & Development,1,4,Other,1,872,3,Male,76,3,5,Healthcare Representative,4,Single,16008,11396,6,Y,No,23,3,3,80,1,38,4,2,2,2,2,2
19,Yes,Travel_Rarely,323,Research & Development,9,1,Life Sciences,1,873,4,Female,88,1,1,Manufacturing Director,4,Single,18442,18232,3,Y,No,15,3,1,80,0,17,1,2,35,4,1,5
37,No,Travel_Rarely,1215,Sales,20,4,Life Sciences,1,874,4,Female,60,3,1,Laboratory Technician,3,Divorced,7832,2809,7,Y,No,19,3,3,80,1,21,5,3,24,11,7,14
45,No,Travel_Rarely,794,Research & Development,21,3,Life Sciences,1,875,3,Female,99,1,1,Sales Representative,2,Divorced,19984,11627,2,Y,No,12,3,2,80,3,9,5,2,37,18,1,16
28,No,Travel_Rarely,356,Research & Development,19,4,Other,1,876,4,Female,78,2,4,Laboratory Technician,4,Single,7885,9621,8,Y,No,23,3,3,80,1,28,2,1,2,1,2,2
21,Yes,Travel_Rarely,354,Research & Development,4,3,Marketing,1,877,1,Male,34,3,3,Sales Executive,3,Married,6982,21790,4,Y,No,15,3,1,80,1,22,1,2,25,0,5,1
32,No,Travel_Rarely,358,Sales,28,3,Medical,1,878,3,Female,60,4,1,Manager,3,Divorced,9291,9317,1,Y,No,18,3,1,80,1,3,2,3,9,3,6,3
23,No,Travel_Rarely,484,Research & Development,8,3,Life Sciences,1,879,2,Male,66,4,5,Manufacturing Director,3,Single,9676,15515,8,Y,No,16,4,3,80,2,18,3,3,4,4,4,2
47,No,Travel_Rarely,543,Sales,13,4,Technical Degree,1,880,1,Male,44,2,3,Manager,4,Divorced,9065,16160,0,Y,Yes,14,3,4,80,0,25,3,4,7,7,7,1
55,No,Travel_Rarely,700,Sales,4,3,Technical Degree,1,881,4,Male,81,3,3,Sales Executive,1,Married,3055,13373,7,Y,No,25,4,4,80,3,6,3,3,35,15,12,4
19,No,Travel_Rarely,1215,Human Resources,9,3,Medical,1,882,3,Female,98,3,1,Sales Executive,2,Married,8745,23670,5,Y,No,20,3,4,80,1,12,3,3,15,9,5,15
32,No,Travel_Rarely,491,Research & Development,9,3,Life Sciences,1,883,3,Female,40,2,2,Research Director,3,Married,4699,25505,0,Y,No,18,3,3,80,1,2,3,3,4,4,4,4
28,No,Travel_Rarely,683,Sales,22,1,Life Sciences,1,884,3,Male,72,3,2,Sales Executive,4,Married,3754,18679,3,Y,No,13,3,1,80,3,39,3,2,40,1,11,15
25,No,Travel_Rarely,1169,Human Resources,18,3,Medical,1,885,3,Male,99,3,2,Manager,3,Single,3648,4234,2,Y,No,14,3,2,80,3,10,5,2,4,0,4,4
43,No,Non-Travel,699,Human Resources,12,5,Marketing,1,886,1,Male,52,4,2,Manager,3,Married,1085,11342,6,Y,No,21,3,3,80,1,15,3,3,22,9,3,3
22,Yes,Travel_Rarely,120,Research & Development,10,1,Life Sciences,1,887,3,Male,69,1,3,Healthcare Representative,2,Single,7482,5765,6,Y,Yes,19,4,1,80,0,19,2,2,20,9,0,16
23,No,Travel_Frequently,1226,Sales,11,3,Medical,1,888,3,Male,92,2,1,Sales Executive,4,Married,11631,10704,5,Y,Yes,15,3,2,80,2,22,2,2,17,9,15,1
43,No,Travel_Rarely,708,Research & Development,7,3,Life Sciences,1,889,4,Female,31,3,3,Manufacturing Director,4,Single,19817,9464,9,Y,Yes,16,3,1,80,1,22,4,2,14,1,8,4
21,No,Travel_Rarely,1482,Research & Development,9,3,Marketing,1,890,2,Female,76,3,1,Sales Representative,3,Divorced,6305,21076,9,Y,No,22,3,3,80,1,31,3,1,1,1,1,0
36,No,Travel_Rarely,134,Research & Development,6,1,Medical,1,891,2,Male,59,4,1,Laboratory Technician,2,Single,19614,14116,7,Y,No,21,3,2,80,0,40,2,2,40,0,15,13
37,No,Travel_Rarely,1354,Research & Development,19,3,Life Sciences,1,892,3,Female,45,1,1,Research Scientist,4,Married,1414,20422,6,Y,Yes,12,4,1,80,1,37,2,3,1,1,1,1
50,No,Travel_Rarely,963,Research & Development,16,1,Medical,1,893,4,Male,88,3,1,Laboratory Technician,3,Married,19522,5023,3,Y,No,19,3,3,80,2,2,3,2,10,10,9,10
37,No,Non-Travel,256,Sales,15,1,Life Sciences,1,894,3,Female,76,3,1,Sales Executive,4,Married,13317,13053,6,Y,No,18,3,3,80,0,7,4,3,2,2,2,2
29,No,Travel_Rarely,1006,Research & Development,7,4,Life Sciences,1,895,4,Male,59,1,3,Sales Representative,2,Married,16354,5477,0,Y,No,17,3,3,80,3,37,2,3,1,0,0,1
18,Yes,Non-Travel,1371,Research & Development,16,3,Technical Degree,1,896,4,Female,38,3,2,Sales Representative,2,Divorced,1406,22018,2,Y,Yes,19,3,4,80,0,39,4,3,9,5,9,9
43,No,Travel_Rarely,506,Research & Development,5,5,Life Sciences,1,897,4,Female,94,3,2,Human Resources,4,Single,15674,18871,1,Y,No,15,3,1,80,0,13,3,3,25,15,9,15
31,Yes,Travel_Frequently,945,Research & Development,16,1,Life Sciences,1,898,4,Female,88,2,2,Laboratory Technician,1,Single,15569,13205,6,Y,Yes,15,3,4,80,1,7,3,3,5,2,5,5
55,Yes,Travel_Rarely,1286,Sales,1,3,Life Sciences,1,899,4,Male,93,3,1,Healthcare Representative,3,Married,11009,17664,8,Y,No,21,3,1,80,2,10,4,2,0,0,0,0
54,Yes,Travel_Frequently,848,Research & Development,19,1,Life Sciences,1,900,2,Female,37,3,1,Sales Executive,3,Divorced,5998,9104,4,Y,No,21,3,3,80,3,32,3,3,12,12,9,11
28,No,Travel_Rarely,1242,Research & Development,5,3,Life Sciences,1,901,4,Male,81,3,2,Manufacturing Director,4,Single,19337,25255,8,Y,Yes,19,3,3,80,2,14,4,3,19,10,11,10
53,No,Travel_Rarely,372,Research & Development,7,5,Life Sciences,1,902,3,Male,47,4,2,Manufacturing Director,2,Single,9638,10917,7,Y,No,21,3,4,80,0,36,3,3,3,3,3,3
30,No,Travel_Rarely,871,Research & Development,19,4,Medical,1,903,4,Male,87,3,3,Sales Representative,2,Single,6400,2415,0,Y,Yes,15,3,3,80,3,13,5,3,15,11,14,7
60,Yes,Travel_Frequently,273,Research & Development,22,1,Life Sciences,1,904,1,Female,78,3,2,Manager,4,Married,1231,23147,1,Y,Yes,19,3,2,80,3,25,3,3,0,0,0,0
20,No,Travel_Rarely,375,Research & Development,5,3,Marketing,1,905,3,Female,61,4,3,Research Director,3,Married,19003,20171,5,Y,No,11,3,3,80,0,7,3,3,4,4,4,4
50,No,Travel_Frequently,360,Sales,29,3,Life Sciences,1,906,3,Male,77,4,2,Sales Representative,1,Divorced,8839,19541,4,Y,No,25,3,3,80,1,3,3,3,7,5,7,3
23,No,Travel_Rarely,1260,Research & Development,17,2,Life Sciences,1,907,3,Male,74,1,4,Sales Representative,1,Single,17239,26399,6,Y,No,20,3,3,80,1,35,1,3,19,18,15,9
27,No,Travel_Frequently,523,Research & Development,26,2,Life Sciences,1,908,2,Female,83,3,1,Sales Executive,4,Single,5009,5205,8,Y,No,20,3,2,80,1,17,4,3,4,4,4,4
22,Yes,Travel_Frequently,1311,Research & Development,22,4,Human Resources,1,909,3,Male,75,2,2,Manager,1,Single,18458,21739,3,Y,Yes,21,3,3,80,3,26,2,3,6,1,1,5
40,No,Travel_Frequently,465,Research & Development,8,5,Medical,1,910,4,Male,60,1,2,Manufacturing Director,3,Married,14496,13079,7,Y,Yes,18,3,2,80,0,18,5,1,12,9,2,12
27,No,Travel_Rarely,479,Human Resources,29,5,Marketing,1,911,3,Male,66,3,5,Research Scientist,3,Married,6402,5180,3,Y,Yes,13,3,4,80,1,2,2,3,12,12,11,7
19,No,Travel_Rarely,681,Sales,29,4,Life Sciences,1,912,2,Female,45,3,1,Sales Executive,4,Single,1612,15529,2,Y,Yes,23,3,3,80,0,8,3,4,8,8,8,8
30,No,Non-Travel,992,Sales,1,3,Technical Degree,1,913,4,Male,75,3,2,Manufacturing Director,4,Divorced,7304,22289,1,Y,No,18,3,1,80,1,38,4,2,4,4,4,4
57,No,Travel_Rarely,823,Research & Development,2,3,Life Sciences,1,914,2,Female,75,3,1,Research Scientist,3,Married,9389,14256,7,Y,Yes,15,3,4,80,2,1,5,3,14,10,8,3
19,No,Travel_Rarely,1321,Sales,15,2,Life Sciences,1,915,2,Male,90,4,2,Laboratory Technician,1,Married,8112,21829,7,Y,Yes,12,3,3,80,0,8,2,3,25,15,4,14
37,No,Travel_Rarely,982,Human Resources,20,1,Medical,1,916,4,Male,75,3,1,Manufacturing Director,4,Married,18030,25558,2,Y,No,19,3,2,80,1,5,6,3,1,1,1,1
18,Yes,Travel_Rarely,1223,Sales,28,4,Life Sciences,1,917,4,Male,80,3,1,Sales Representative,3,Single,15555,11244,0,Y,No,14,3,1,80,3,37,5,4,4,4,4,4
54,No,Travel_Rarely,706,Research & Development,18,4,Other,1,918,3,Male,91,3,2,Manager,4,Divorced,16465,6237,5,Y,Yes,24,3,3,80,2,27,5,3,14,4,12,14
26,No,Travel_Rarely,123,Research & Development,11,4,Life Sciences,1,919,3,Male,64,4,1,Laboratory Technician,3,Divorced,19237,8426,4,Y,No,24,3,3,80,1,33,4,4,18,11,14,9
34,Yes,Travel_Frequently,1297,Sales,25,4,Other,1,920,2,Male,71,3,1,Research Scientist,4,Married,15683,8541,7,Y,No,17,3,4,80,0,28,5,1,19,9,1,5
26,No,Travel_Rarely,484,Research & Development,10,4,Medical,1,921,3,Female,74,3,1,Research Scientist,1,Married,1055,11868,5,Y,No,22,3,1,80,1,2,3,2,13,13,7,5
28,Yes,Non-Travel,235,Sales,24,5,Medical,1,922,1,Male,97,4,1,Research Scientist,4,Single,1828,9957,3,Y,No,18,4,1,80,2,15,4,3,7,7,2,0
32,No,Travel_Rarely,1150,Research & Development,24,2,Life Sciences,1,923,4,Female,76,2,4,Sales Executive,2,Married,4816,5270,9,Y,No,17,3,4,80,2,34,3,3,13,0,0,4
41,No,Travel_Rarely,604,Sales,4,4,Life Sciences,1,924,4,Female,59,3,2,Human Resources,2,Single,2089,4510,9,Y,No,21,3,4,80,0,10,3,3,1,1,1,1
55,Yes,Travel_Rarely,1310,Research & Development,5,3,Other,1,925,3,Female,53,4,3,Laboratory Technician,1,Divorced,4155,9762,1,Y,Yes,16,3,1,80,1,22,3,2,2,2,2,2
52,No,Travel_Rarely,1210,Human Resources,4,2,Life Sciences,1,926,3,Female,95,4,2,Sales Executive,1,Single,18670,10745,7,Y,No,25,3,4,80,0,29,6,2,33,9,10,16
47,No,Non-Travel,245,Sales,13,5,Medical,1,927,4,Male,72,2,4,Research Scientist,1,Single,12935,12580,4,Y,No,24,3,2,80,0,4,2,3,33,9,10,6
48,No,Travel_Rarely,325,Sales,25,4,Other,1,928,3,Male,63,3,2,Laboratory Technician,2,Single,16939,20789,7,Y,No,22,3,4,80,1,7,4,3,17,16,8,2
22,No,Travel_Rarely,321,Research & Development,13,2,Life Sciences,1,929,2,Female,52,3,2,Laboratory Technician,4,Single,16181,3323,4,Y,Yes,17,3,4,80,0,9,2,3,4,4,4,1
31,No,Travel_Rarely,280,Sales,18,1,Medical,1,930,2,Female,90,2,2,Sales Executive,2,Married,16296,3624,5,Y,No,14,4,1,80,0,27,3,3,13,1,0,7
28,No,Travel_Rarely,534,Research & Development,29,3,Marketing,1,931,3,Female,66,3,3,Research Director,4,Single,7750,14911,9,Y,No,20,3,2,80,1,35,2,2,15,8,11,4
26,No,Travel_Rarely,366,Research & Development,27,3,Life Sciences,1,932,4,Female,42,3,2,Research Scientist,1,Married,3226,11673,4,Y,No,11,3,1,80,1,9,3,2,8,3,6,4
51,No,Travel_Rarely,1055,Research & Development,24,4,Life Sciences,1,933,2,Female,100,3,1,Sales Executive,3,Single,3895,4891,2,Y,No,15,3,1,80,2,13,6,3,18,6,6,9
29,Yes,Travel_Rarely,530,Research & Development,2,2,Medical,1,934,2,Male,36,3,1,Sales Executive,3,Married,14353,3457,9,Y,Yes,18,3,1,80,1,37,3,2,0,0,0,0
52,No,Travel_Frequently,517,Research & Development,16,1,Life Sciences,1,935,3,Female,71,3,2,Laboratory Technician,4,Married,9996,6596,7,Y,Yes,20,4,4,80,1,36,4,2,2,2,2,2
52,No,Travel_Rarely,828,Research & Development,1,2,Marketing,1,936,4,Male,67,3,2,Sales Executive,4,Divorced,8302,18930,2,Y,No,16,3,2,80,1,4,2,2,21,3,12,13
18,No,Travel_Rarely,298,Research & Development,26,1,Life Sciences,1,937,2,Male,81,3,1,Sales Executive,3,Divorced,4015,22382,3,Y,No,15,3,3,80,0,5,5,2,35,17,12,4
57,No,Travel_Rarely,1178,Sales,19,1,Other,1,938,2,Male,73,3,2,Research Scientist,4,Divorced,7967,24474,5,Y,No,12,3,4,80,1,29,4,2,28,2,11,4
39,No,Travel_Frequently,581,Sales,9,4,Life Sciences,1,939,3,Male,93,2,2,Manufacturing Director,1,Married,11590,15195,1,Y,No,20,3,3,80,0,18,3,3,16,3,7,5
46,No,Travel_Rarely,1455,Human Resources,28,3,Medical,1,940,3,Male,42,1,3,Sales Executive,3,Married,5152,19055,6,Y,No,22,3,3,80,2,13,3,4,1,1,1,1
25,Yes,Travel_Rarely,1376,Research & Development,3,3,Medical,1,941,1,Female,57,2,1,Research Scientist,1,Married,15708,22397,4,Y,No,15,3,1,80,1,10,3,2,4,4,4,4
28,No,Travel_Rarely,991,Sales,25,1,Life Sciences,1,942,1,Female,30,3,1,Research Scientist,2,Divorced,18611,13298,9,Y,No,20,3,3,80,0,4,3,3,0,0,0,0
58,No,Non-Travel,1026,Research & Development,7,2,Life Sciences,1,943,3,Female,72,3,3,Sales Executive,2,Single,9027,9411,4,Y,Yes,22,3,1,80,1,30,2,1,13,8,3,0
54,No,Travel_Rarely,224,Research & Development,29,4,Technical Degree,1,944,3,Male,71,2,2,Laboratory Technician,4,Married,10961,5358,4,Y,No,13,3,4,80,3,31,6,2,6,6,6,2
31,No,Travel_Frequently,1464,Sales,10,3,Human Resources,1,945,4,Female,79,2,1,Sales Executive,3,Single,9925,20409,1,Y,No,23,3,2,80,0,23,4,3,10,2,4,10
47,No,Travel_Rarely,879,Research & Development,1,4,Life Sciences,1,946,3,Male,89,3,3,Sales Executive,4,Married,18737,6336,9,Y,Yes,25,3,3,80,0,9,2,4,38,14,10,3
52,No,Travel_Rarely,449,Sales,10,3,Medical,1,947,1,Female,30,3,2,Laboratory Technician,3,Married,1146,26659,8,Y,No,12,3,3,80,2,12,6,4,5,0,1,1
38,No,Travel_Frequently,130,Research & Development,21,2,Life Sciences,1,948,3,Male,80,4,2,Research Scientist,1,Married,15165,14787,2,Y,No,24,3,3,80,0,12,0,2,3,3,3,3
54,No,Travel_Rarely,1076,Sales,9,3,Life Sciences,1,949,3,Male,45,3,5,Sales Executive,4,Married,14390,18660,6,Y,No,13,3,2,80,0,35,3,2,1,1,1,1
22,No,Travel_Frequently,136,Research & Development,28,3,Medical,1,950,1,Male,68,3,4,Laboratory Technician,4,Divorced,14902,26905,4,Y,No,14,3,2,80,1,21,3,4,1,1,1,1
36,No,Non-Travel,724,Sales,15,4,Technical Degree,1,951,4,Female,44,3,1,Sales Representative,4,Married,17369,2731,9,Y,No,12,4,4,80,1,8,1,2,8,8,6,4
31,Yes,Travel_Frequently,1419,Research & Development,15,2,Life Sciences,1,952,4,Male,62,3,1,Healthcare Representative,3,Divorced,1067,21483,9,Y,No,24,3,1,80,1,18,2,3,18,11,11,9
43,No,Travel_Rarely,690,Research & Development,3,3,Other,1,953,2,Male,82,2,1,Manager,4,Single,18163,21950,4,Y,No,14,3,2,80,1,6,2,1,9,5,7,8
21,No,Travel_Frequently,1474,Sales,25,2,Life Sciences,1,954,2,Male,46,2,1,Sales Representative,4,Married,1397,19002,3,Y,No,14,3,3,80,3,14,4,3,28,9,13,15
42,No,Travel_Rarely,1272,Research & Development,5,3,Medical,1,955,1,Male,35,2,1,Human Resources,1,Married,13125,24137,9,Y,No,25,3,4,80,2,16,5,3,3,3,3,0
59,No,Travel_Frequently,1192,Research & Development,9,4,Medical,1,956,2,Female,60,3,2,Healthcare Representative,1,Single,8021,16296,5,Y,No,16,3,3,80,3,13,4,3,10,10,6,10
42,No,Travel_Rarely,1005,Sales,26,3,Medical,1,957,3,Male,98,3,4,Manufacturing Director,1,Married,13635,4464,6,Y,No,22,3,3,80,1,40,3,3,14,0,10,1
35,No,Travel_Frequently,621,Research & Development,22,3,Medical,1,958,3,Male,69,1,3,Research Scientist,2,Married,5861,11570,6,Y,No,15,3,3,80,0,1,3,2,3,2,3,3
57,No,Travel_Rarely,223,Research & Development,9,5,Life Sciences,1,959,4,Male,59,3,2,Sales Executive,3,Married,17988,20113,7,Y,No,17,3,1,80,3,13,3,3,5,5,5,5
25,No,Travel_Rarely,441,Research & Development,23,3,Marketing,1,960,1,Male,98,3,2,Manufacturing Director,4,Married,9636,12009,4,Y,No,21,3,3,80,0,3,4,3,10,2,1,9
56,No,Travel_Rarely,276,Research & Development,7,2,Marketing,1,961,3,Male,36,3,1,Human Resources,3,Married,2991,12732,6,Y,No,17,3,4,80,2,2,3,2,0,0,0,0
57,No,Travel_Frequently,698,Research & Development,24,2,Life Sciences,1,962,4,Female,42,2,1,Laboratory Technician,4,Single,15825,22910,3,Y,No,13,4,4,80,0,2,2,2,30,5,0,12
31,No,Travel_Rarely,552,Sales,23,4,Technical Degree,1,963,3,Male,33,3,1,Healthcare Representative,4,Married,12069,25945,8,Y,No,19,3,1,80,2,10,2,2,1,1,1,1
49,No,Travel_Rarely,658,Research & Development,12,4,Life Sciences,1,964,1,Male,79,4,3,Laboratory Technician,2,Single,13410,22692,4,Y,Yes,17,3,3,80,3,4,6,2,0,0,0,0
55,No,Travel_Frequently,1261,Research & Development,25,2,Marketing,1,965,2,Male,32,2,1,Laboratory Technician,1,Single,11420,11867,2,Y,No,17,3,3,80,1,28,0,4,2,1,2,2
50,No,Travel_Rarely,1141,Research & Development,27,3,Life Sciences,1,966,3,Male,41,3,3,Research Scientist,3,Single,9218,12746,4,Y,Yes,12,3,1,80,0,27,5,3,7,7,5,7
40,Yes,Travel_Rarely,1458,Research & Development,9,5,Life Sciences,1,967,4,Male,94,2,2,Laboratory Technician,4,Single,6438,19057,8,Y,Yes,25,3,3,80,0,22,2,3,4,4,1,0
32,No,Travel_Rarely,1320,Research & Development,6,1,Life Sciences,1,968,4,Male,56,2,1,Research Scientist,4,Single,13167,17837,7,Y,Yes,22,3,1,80,1,29,4,3,6,5,0,6
50,No,Travel_Rarely,110,Sales,23,3,Medical,1,969,4,Male,79,3,1,Healthcare Representative,2,Single,19085,26328,0,Y,No,20,3,3,80,0,22,3,3,0,0,0,0
42,No,Travel_Rarely,435,Sales,2,1,Medical,1,970,4,Male,46,3,2,Sales Representative,4,Single,5385,6035,4,Y,No,13,3,2,80,1,40,4,3,2,2,2,2
34,No,Travel_Rarely,1458,Sales,9,4,Life Sciences,1,971,3,Female,61,4,4,Sales Representative,2,Married,19088,10481,5,Y,No,13,3,3,80,1,21,3,3,0,0,0,0
50,No,Travel_Rarely,1118,Sales,28,1,Life Sciences,1,972,4,Female,80,2,3,Research Scientist,3,Single,14987,10618,9,Y,No,22,4,3,80,1,11,2,3,2,2,2,2
19,No,Travel_Rarely,428,Research & Development,29,3,Life Sciences,1,973,4,Female,46,3,1,Sales Representative,3,Married,18979,5185,1,Y,No,23,4,3,80,1,26,2,2,16,15,6,3
31,No,Travel_Frequently,116,Sales,17,1,Marketing,1,974,3,Male,63,3,2,Research Scientist,1,Divorced,13714,6812,5,Y,No,16,3,3,80,1,39,3,4,10,1,2,0
57,No,Travel_Rarely,940,Sales,1,3,Medical,1,975,2,Female,64,3,1,Research Scientist,1,Divorced,11870,10943,8,Y,No,14,3,2,80,0,14,5,3,4,4,4,4
57,No,Travel_Rarely,327,Sales,19,4,Life Sciences,1,976,3,Female,53,3,5,Healthcare Representative,1,Single,8974,24030,3,Y,Yes,14,3,3,80,1,22,4,3,3,3,0,0
56,No,Non-Travel,214,Sales,28,3,Life Sciences,1,977,2,Female,83,2,3,Research Scientist,2,Divorced,19661,23456,2,Y,Yes,11,3,4,80,3,40,4,3,40,7,3,16
23,No,Travel_Rarely,102,Sales,6,3,Marketing,1,978,1,Male,47,3,2,Sales Executive,4,Married,11257,19730,8,Y,Yes,16,3,2,80,0,18,1,3,19,5,12,8
23,No,Travel_Rarely,367,Sales,5,3,Life Sciences,1,979,4,Male,79,3,2,Research Scientist,1,Single,15229,10809,1,Y,Yes,18,3,3,80,0,10,3,3,23,13,9,7
20,No,Travel_Frequently,1333,Research & Development,2,2,Life Sciences,1,980,4,Male,75,3,2,Healthcare Representative,3,Divorced,8470,12550,8,Y,No,18,4,3,80,2,37,6,2,0,0,0,0
24,No,Non-Travel,1053,Research & Development,9,4,Life Sciences,1,981,2,Male,77,3,1,Research Scientist,2,Divorced,13830,15371,9,Y,No,25,3,3,80,0,39,4,2,0,0,0,0
25,No,Travel_Frequently,1494,Sales,29,2,Medical,1,982,3,Male,62,2,1,Manufacturing Director,4,Married,14419,18044,1,Y,No,18,3,3,80,0,2,2,4,16,6,2,9
59,Yes,Travel_Frequently,407,Research & Development,26,4,Medical,1,983,4,Female,56,2,2,Manufacturing Director,4,Married,2414,4516,9,Y,No,15,3,3,80,1,15,4,3,2,2,2,2
32,No,Travel_Frequently,113,Research & Development,14,2,Medical,1,984,3,Female,30,4,4,Healthcare Representative,4,Married,12188,10321,2,Y,No,20,3,1,80,0,31,4,1,6,1,6,6
46,No,Travel_Rarely,1470,Sales,4,2,Life Sciences,1,985,3,Male,88,3,2,Sales Representative,3,Single,4584,11061,6,Y,No,16,3,3,80,0,37,3,2,1,1,1,1
50,No,Travel_Frequently,1493,Sales,4,3,Marketing,1,986,4,Male,39,4,1,Laboratory Technician,2,Single,3736,18505,1,Y,No,15,3,3,80,3,8,1,3,1,1,1,1
47,Yes,Travel_Rarely,1038,Research & Development,21,3,Life Sciences,1,987,4,Male,54,1,4,Sales Executive,4,Married,7496,9633,0,Y,No,14,3,1,80,1,40,1,3,1,1,1,1
56,No,Non-Travel,521,Research & Development,15,3,Technical Degree,1,988,4,Male,86,3,1,Research Scientist,1,Divorced,15769,2179,8,Y,Yes,22,3,3,80,3,37,5,3,10,7,9,7
44,No,Travel_Rarely,990,Sales,8,4,Medical,1,989,3,Male,95,3,1,Laboratory Technician,2,Single,7300,9003,5,Y,Yes,14,3,3,80,0,4,2,3,17,17,2,15
53,No,Travel_Rarely,272,Sales,26,2,Medical,1,990,2,Male,44,4,1,Healthcare Representative,1,Divorced,3510,22759,8,Y,No,14,3,4,80,2,0,3,4,0,0,0,0
46,No,Travel_Rarely,235,Research & Development,4,1,Life Sciences,1,991,4,Male,57,2,2,Sales Executive,3,Single,18330,15410,2,Y,No,14,3,1,80,1,34,4,4,3,3,3,3
55,Yes,Travel_Frequently,1066,Sales,16,4,Life Sciences,1,992,1,Female,42,2,2,Research Scientist,3,Married,11281,6747,2,Y,No,24,3,4,80,0,34,4,3,13,13,13,12
50,No,Travel_Rarely,1150,Sales,21,4,Medical,1,993,4,Male,43,3,2,Healthcare Representative,3,Married,2764,10127,9,Y,Yes,25,4,3,80,2,11,5,3,5,5,3,1
54,No,Travel_Frequently,1315,Research & Development,28,1,Medical,1,994,2,Male,95,4,3,Manufacturing Director,3,Married,4399,26142,2,Y,No,16,4,3,80,3,35,2,3,16,7,0,11
44,No,Travel_Frequently,1266,Research & Development,4,3,Life Sciences,1,995,3,Male,63,4,1,Healthcare Representative,1,Single,6825,12842,1,Y,No,25,3,2,80,0,20,4,3,18,12,0,8
50,No,Travel_Rarely,759,Research & Development,16,3,Other,1,996,3,Male,54,4,3,Manager,4,Married,18609,16019,5,Y,No,16,3,3,80,1,7,2,3,0,0,0,0
21,No,Travel_Frequently,1440,Research & Development,22,4,Other,1,997,2,Male,83,4,1,Manager,3,Married,18596,7160,2,Y,No,15,3,4,80,1,26,0,4,5,1,5,5
39,No,Travel_Frequently,1444,Sales,12,4,Medical,1,998,4,Female,41,1,3,Manufacturing Director,3,Single,2899,14598,4,Y,No,22,3,3,80,2,8,2,2,17,12,9,6
19,No,Travel_Rarely,1217,Sales,16,4,Other,1,999,1,Male,38,1,2,Laboratory Technician,3,Single,12232,17990,4,Y,No,21,3,3,80,1,27,3,3,5,2,5,5
27,No,Travel_Rarely,280,Research & Development,19,4,Life Sciences,1,1000,4,Male,60,2,2,Human Resources,1,Married,14838,18734,9,Y,No,24,3,3,80,0,29,4,3,0,0,0,0
22,No,Travel_Rarely,1181,Sales,8,2,Life Sciences,1,1001,4,Female,82,3,2,Laboratory Technician,1,Married,8697,14092,2,Y,Yes,21,3,3,80,0,13,3,2,4,1,4,4
27,No,Travel_Rarely,1280,Research & Development,6,4,Life Sciences,1,1002,2,Male,72,3,2,Sales Executive,3,Single,7509,15858,2,Y,Yes,19,3,2,80,1,22,1,3,28,9,14,1
50,No,Travel_Rarely,212,Research & Development,10,3,Medical,1,1003,4,Male,67,4,1,Research Scientist,2,Married,7725,3541,0,Y,No,18,3,4,80,3,28,4,2,36,10,9,8
55,No,Non-Travel,238,Human Resources,5,1,Life Sciences,1,1004,2,Male,71,2,3,Healthcare Representative,2,Divorced,4755,14705,5,Y,No,20,3,3,80,1,25,2,2,9,2,3,9
30,No,Travel_Rarely,333,Sales,29,3,Other,1,1005,4,Female,77,3,1,Research Director,4,Single,19588,17952,2,Y,No,16,3,2,80,1,21,2,3,3,3,3,3
48,No,Travel_Frequently,1093,Research & Development,18,4,Life Sciences,1,1006,3,Male,96,4,1,Sales Executive,3,Married,14023,7794,0,Y,No,21,3,3,80,0,14,3,3,7,7,7,7
53,Yes,Travel_Rarely,569,Research & Development,10,4,Life Sciences,1,1007,2,Male,95,3,2,Sales Executive,3,Single,16684,23077,9,Y,No,19,3,4,80,1,8,3,2,2,2,2,2
41,No,Travel_Rarely,833,Research & Development,10,1,Technical Degree,1,1008,3,Female,45,2,3,Sales Representative,3,Single,10202,5437,8,Y,No,15,4,4,80,1,25,3,4,1,1,1,1
32,No,Travel_Frequently,582,Sales,7,4,Life Sciences,1,1009,3,Male,45,3,1,Sales Representative,4,Single,4638,19171,0,Y,No,20,3,3,80,1,16,4,1,7,7,6,7
